REF_ID;ORDEMBD;STUDY_AIM;SPECIES;SP_ORIGIN;POP_STATUS;SITE;AREA_HA;MUNICIPALITY;STATE;COUNTRY;LONGITUDE_X;LATITUDE_Y;PRECISION;UC;ANNUAL_TEMP;ANNUAL_RAIN;ALTITUDE;VEG_TYPE;BUFFER_20KM;OLSONECONAME;OLSONG200R;RIBEIROVEGTYPE;BSRS;METHOD;INST_NAME;COL_STRT_MO;COL_STRT_YR;COL_END_MO;COL_END_YR;LTR_EFF;CAM_EFF;SURV_EFF;;;
REF0243;PlazaM_148;OCCUR;Callicebus coimbrai;NA;NA;Mata do Junco Estacao State Wildlife Refuge;NA;CAPELA;SERGIPE;Brazil;-37.05;-10.53333333;Not precise;NA;26;1265;83;NA;inside the 20 km polygon;Caatinga;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0508;PlazaM_1480;OCCUR;Sapajus nigritus;NA;NA;Floresta Zezao, Fazenda Indiana;NA;PORTO RICO;PARANA;Brazil;-53.33277778;-22.84583333;Not precise;NA;25.6;1294;303;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0508;PlazaM_1481;OCCUR;Sapajus nigritus;NA;NA;Floresta de galeria, Fazenda Praia Grande;NA;PORTO RICO;PARANA;Brazil;-53.30555556;-22.78444444;Not precise;NA;25.8;1287;250;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0509;PlazaM_1482;OCCUR;Callicebus nigrifrons;NA;NA;Reserva Particular do Patrimonio Natural Santuario do Caraca;NA;CATAS ALTAS;MINAS GERAIS;Brazil;-43.48333333;-20.08333333;Not precise;NA;20.1;1573;1280;NA;inside the 20 km polygon;Campos Rupestres montane savanna;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0509;PlazaM_1483;OCCUR;Sapajus nigritus;NA;NA;Serra do Caraca, Minas Gerais;NA;CATAS ALTAS;MINAS GERAIS;Brazil;-43.48333333;-20.08333333;Not precise;NA;20.1;1573;1280;NA;inside the 20 km polygon;Campos Rupestres montane savanna;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0510;PlazaM_1484;OCCUR;Alouatta caraya;NA;NA;Serra da Capivara National Park;NA;SAO RAIMUNDO NONATO;PIAUI;Brazil;-42.75;-8.9;Not precise;NA;26.3;765;489;NA;inside the 20 km polygon;Caatinga;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0510;PlazaM_1485;OCCUR;Callithrix jacchus;NA;NA;Serra da Capivara National Park;NA;SAO RAIMUNDO NONATO;PIAUI;Brazil;-42.75;-8.9;Not precise;NA;26.3;765;489;NA;inside the 20 km polygon;Caatinga;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0510;PlazaM_1486;OCCUR;Sapajus libidinosus;NA;NA;Parque Nacional da Serra da Capivara;NA;SAO RAIMUNDO NONATO;PIAUI;Brazil;-42.75;-8.9;Not precise;NA;26.3;765;489;NA;inside the 20 km polygon;Caatinga;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0511;PlazaM_1487;OCCUR;Callicebus nigrifrons;NA;NA;Reserva Particular do Patrimonio Natural Santuario do Caraca;NA;CATAS ALTAS;MINAS GERAIS;Brazil;-43.48777778;-20.09777778;Not precise;NA;19.7;1605;1280;NA;inside the 20 km polygon;Campos Rupestres montane savanna;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0244;PlazaM_149;OCCUR;Alouatta guariba;NA;NA;E.M. Chequer Buchaim;NA;CAMAQUA;RIO GRANDE DO SUL;Brazil;-51.8;-30.85;Not precise;NA;24.3;1381;95;NA;inside the 20 km polygon;Uruguayan savanna;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0513;PlazaM_1490;OCCUR;Callithrix jacchus;NA;NA;Reserva Biologica Saltinho;NA;RIO FORMOSO;PERNAMBUCO;Brazil;-35.16972222;-8.719166667;Not precise;NA;25;1927;35;NA;inside the 20 km polygon;Pernambuco coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Pernambuco;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0514;PlazaM_1491;OCCUR;Sapajus libidinosus;NA;NA;Parque Nacional da Serra da Capivara;NA;CORONEL JOSE DIAS;PIAUI;Brazil;-42.44361111;-8.666666667;Not precise;NA;26.8;697;335;NA;NA;Caatinga;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0515;PlazaM_1492;OCCUR;Alouatta guariba;NA;NA;Ayrton Senna Complex - Renault;NA;SAO JOSE DOS PINHAIS;PARANA;Brazil;-49.11805556;-25.5225;Not precise;NA;20.8;1371;913;NA;inside the 20 km polygon;Araucaria moist forests;Atlantic Forests;Floresta Ombrofila Mista;Florestas de Araucaria;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0515;PlazaM_1493;OCCUR;Leontopithecus caissara;NA;NA;Parque Nacional Superagui;NA;GUARAQUECABA;PARANA;Brazil;-48.32888889;-25.30666667;Not precise;NA;26.1;2198;1;NA;inside the 20 km polygon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0516;PlazaM_1494;OCCUR;Leontopithecus rosalia;NA;NA;Reserva Biologica Uniao, Rio das Ostras e Casimiro de Abreu;NA;CASIMIRO DE ABREU;RIO DE JANEIRO;Brazil;-42.0375;-22.46;Not precise;NA;25.6;1102;113;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0517;PlazaM_1495;OCCUR;Alouatta guariba;NA;NA;NA;NA;BALSA NOVA;PARANA;Brazil;-49.65666667;-25.49777778;Not precise;NA;20.4;1473;908;NA;inside the 20 km polygon;Cerrado;Cerrado Woodlands and Savannas;Savana;Florestas de Araucaria;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0518;PlazaM_1496;OCCUR;Leontopithecus rosalia;NA;NA;Reserva Biologica Poco das Antas;NA;ARARUAMA;RIO DE JANEIRO;Brazil;-42.31666667;-22.71666667;Not precise;NA;25.7;1039;85;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0518;PlazaM_1497;OCCUR;Leontopithecus chrysomelas;NA;NA;Reserva Biologica Una;NA;UNA;BAHIA;Brazil;-39.08333333;-15.16666667;Not precise;NA;25.4;1591;15;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Areas de Tensao Ecologica;Bahia;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0519;PlazaM_1498;OCCUR;Alouatta caraya;NA;NA;Brasilera Island;NA;NA;NA;Argentina;-58.68333333;-27.5;Not precise;NA;27.5;1246;52;NA;NA;Humid Chaco;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0520;PlazaM_1499;OCCUR;Alouatta guariba;NA;NA;Estacao Biologica de Caratinga;NA;SIMONESIA;MINAS GERAIS;Brazil;-41.83333333;-19.83333333;Not precise;NA;24.1;1209;411;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0244;PlazaM_150;OCCUR;Alouatta guariba;NA;NA;Itapua district;NA;LAGOA DOS PATOS;Rio Grande do Sul;Brazil;-50.91666667;-30.38333333;Not precise;NA;NA;NA;NA;NA;inside the 20 km polygon;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0520;PlazaM_1501;OCCUR;Sapajus nigritus;NA;NA;Estacao Biologica da Caratinga - RPPN Feliciano Miguel Abdala;NA;SIMONESIA;MINAS GERAIS;Brazil;-41.83333333;-19.83333333;Not precise;NA;24.1;1209;411;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0521;PlazaM_1502;OCCUR;Alouatta guariba;NA;NA;REBIO Mata Escura;NA;JEQUITINHONHA;MINAS GERAIS;Brazil;-41;-16.35;Not precise;NA;24;939;331;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Decidual;Diamantina;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0521;PlazaM_1503;OCCUR;Brachyteles hypoxanthus;NA;NA;REBIO Mata Escura;NA;JEQUITINHONHA;MINAS GERAIS;Brazil;-41;-16.35;Not precise;NA;24;939;331;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Decidual;Diamantina;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0521;PlazaM_1504;OCCUR;Brachyteles hypoxanthus;NA;NA;Fazenda Esmeralda (FE);NA;RIO CASCA;MINAS GERAIS;Brazil;-42.73944444;-20.07111111;Not precise;NA;24.9;1153;305;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0521;PlazaM_1505;OCCUR;Callicebus nigrifrons;NA;NA;Fazenda Esmeralda (FE);NA;RIO CASCA;MINAS GERAIS;Brazil;-42.73944444;-20.07111111;Not precise;NA;24.9;1153;305;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0521;PlazaM_1506;OCCUR;Callicebus nigrifrons;NA;NA;Fazenda Esmeralda (fragmento de floresta 1);NA;RIO CASCA;MINAS GERAIS;Brazil;-42.73611111;-20.05583333;Not precise;NA;25.8;1124;292;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0521;PlazaM_1507;OCCUR;Callicebus nigrifrons;NA;NA;Fazenda Esmeralda de Cima;NA;RIO CASCA;MINAS GERAIS;Brazil;-42.73638889;-20.1175;Not precise;NA;25.4;1132;310;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0521;PlazaM_1508;OCCUR;Callithrix aurita;NA;NA;Fazenda Esmeralda (fragmento de floresta 1);NA;RIO CASCA;MINAS GERAIS;Brazil;-42.73611111;-20.05583333;Not precise;NA;25.8;1124;292;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0521;PlazaM_1509;OCCUR;Callithrix aurita;NA;NA;Fazenda Esmeralda;NA;RIO CASCA;MINAS GERAIS;Brazil;-42.73944444;-20.07111111;Not precise;NA;24.9;1153;305;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0244;PlazaM_151;OCCUR;Alouatta guariba;NA;NA;Barra do Ribeiro;NA;MARIANA PIMENTEL;RIO GRANDE DO SUL;Brazil;-51.45;-30.36666667;Not precise;NA;24.5;1399;82;NA;inside the 20 km polygon;Uruguayan savanna;NA;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0521;PlazaM_1510;OCCUR;Sapajus nigritus;NA;NA;Fazenda Esmeralda de Cima;NA;RIO CASCA;MINAS GERAIS;Brazil;-42.73638889;-20.1175;Not precise;NA;25.4;1132;310;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0521;PlazaM_1511;OCCUR;Sapajus nigritus;NA;NA;Fazenda Esmeralda (fragmento de floresta 2);NA;RIO CASCA;MINAS GERAIS;Brazil;-42.73194444;-20.07277778;Not precise;NA;25;1145;305;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0521;PlazaM_1512;OCCUR;Sapajus nigritus;NA;NA;Fazenda Esmeralda;NA;RIO CASCA;MINAS GERAIS;Brazil;-42.73944444;-20.07111111;Not precise;NA;24.9;1153;305;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0521;PlazaM_1513;OCCUR;Sapajus nigritus;NA;NA;Fazenda Esmeralda (fragmento de floresta 1);NA;RIO CASCA;MINAS GERAIS;Brazil;-42.73611111;-20.05583333;Not precise;NA;25.8;1124;292;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0521;PlazaM_1514;OCCUR;Sapajus xanthosternos;NA;NA;REBIO Mata Escura;NA;JEQUITINHONHA;MINAS GERAIS;Brazil;-41;-16.35;Not precise;NA;24;939;331;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Decidual;Diamantina;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0522;PlazaM_1515;OCCUR;Sapajus nigritus;NA;NA;Iguazu National Park;NA;NA;MISIONES;Argentina;-54.5;-25.66666667;Not precise;NA;25.8;1733;229;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0523;PlazaM_1516;OCCUR;Leontopithecus rosalia;NA;NA;Reserva Biologica Poco das Antas;NA;SILVA JARDIM;RIO DE JANEIRO;Brazil;-42.28333333;-22.525;Not precise;NA;25.8;1124;63;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0524;PlazaM_1517;OCCUR;Sapajus nigritus;NA;NA;Iguazu National Park;NA;NA;MISIONES;Argentina;-54.5;-25.66666667;Not precise;NA;25.8;1733;229;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0525;PlazaM_1518;OCCUR;Brachyteles arachnoides;NA;NA;Fazenda Barreiro Rico;NA;ANHEMBI;SAO PAULO;Brazil;-48.1;-22.68333333;Not precise;NA;23.9;1240;457;NA;inside the 20 km polygon;Cerrado;Cerrado Woodlands and Savannas;Savana;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0526;PlazaM_1519;OCCUR;Sapajus libidinosus;NA;NA;NA;NA;LUIS GOMES;RIO GRANDE DO NORTE;Brazil;-38.36666667;-6.383333333;Not precise;NA;25.7;894;513;NA;NA;Caatinga;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0244;PlazaM_152;OCCUR;Alouatta guariba;NA;NA;Morro da Araca;NA;VIAMAO;RIO GRANDE DO SUL;Brazil;-51.01666667;-30.35;Not precise;NA;24.1;1459;1;NA;inside the 20 km polygon;Uruguayan savanna;NA;Areas de Tensao Ecologica;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0526;PlazaM_1520;OCCUR;Sapajus libidinosus;NA;NA;NA;NA;MARTINS;RIO GRANDE DO NORTE;Brazil;-37.9;-6.066666667;Not precise;NA;24.3;1100;529;NA;NA;Caatinga;NA;Savana Estepica;Brejos Nordestinos;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0527;PlazaM_1521;OCCUR;Alouatta guariba;NA;NA;Estacao Biologica de Caratinga;NA;SIMONESIA;MINAS GERAIS;Brazil;-41.83333333;-19.83333333;Not precise;NA;24.1;1209;411;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0527;PlazaM_1522;OCCUR;Brachyteles hypoxanthus;NA;NA;Estacao Biologica de Caratinga;NA;SIMONESIA;MINAS GERAIS;Brazil;-41.83333333;-19.83333333;Not precise;NA;24.1;1209;411;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0528;PlazaM_1523;OCCUR;Callicebus nigrifrons;NA;NA;Serra do Caraca;NA;CATAS ALTAS;MINAS GERAIS;Brazil;-43.48333333;-20.1;Not precise;NA;19.8;1594;1280;NA;inside the 20 km polygon;Campos Rupestres montane savanna;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0529;PlazaM_1524;OCCUR;Sapajus nigritus;NA;NA;Parque Estadual Carlos Botelho;NA;SETE BARRAS;SAO PAULO;Brazil;-47.875;-24.125;Not precise;NA;21.9;1511;540;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0529;PlazaM_1525;OCCUR;Sapajus nigritus;NA;NA;Parque Estadual Carlos Botelho;NA;SETE BARRAS;SAO PAULO;Brazil;-47.95833333;-24.125;Not precise;NA;21.8;1442;711;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0530;PlazaM_1526;OCCUR;Leontopithecus rosalia;NA;NA;Reserva Biologica Poco das Antas;NA;SILVA JARDIM;RIO DE JANEIRO;Brazil;-42.28333333;-22.525;Not precise;NA;25.8;1124;63;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0531;PlazaM_1527;OCCUR;Leontopithecus rosalia;NA;NA;Reserva Biologica Poco das Antas;NA;SILVA JARDIM;RIO DE JANEIRO;Brazil;-42.28333333;-22.525;Not precise;NA;25.8;1124;63;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0532;PlazaM_1528;OCCUR;Leontopithecus rosalia;NA;NA;Reserva Biologica Uniao;NA;CASIMIRO DE ABREU;RIO DE JANEIRO;Brazil;-42.0375;-22.46;Not precise;NA;25.6;1102;113;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0533;PlazaM_1529;OCCUR;Callicebus coimbrai;NA;NA;Mata do Junco State Wildlife Refuge;NA;CAPELA;SERGIPE;Brazil;-37.05;-10.53333333;Not precise;NA;26;1265;83;NA;inside the 20 km polygon;Caatinga;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0244;PlazaM_153;OCCUR;Alouatta guariba;NA;NA;Morro da Extrema;NA;PORTO ALEGRE;RIO GRANDE DO SUL;Brazil;-51.06666667;-30.2;Not precise;NA;24.3;1439;56;NA;inside the 20 km polygon;Uruguayan savanna;NA;Areas de Tensao Ecologica;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0534;PlazaM_1530;OCCUR;Alouatta guariba;NA;NA;NA;NA;SANTA MARIA;RIO GRANDE DO SUL;Brazil;-53.71666667;-29.725;Not precise;NA;24.8;1666;155;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Areas de Tensao Ecologica;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0536;PlazaM_1532;OCCUR;Callicebus coimbrai;NA;NA;Fazenda Trapsa;NA;ITAPORANGA DAJUDA;SERGIPE;Brazil;-37.23333333;-11.2;Not precise;NA;26.6;1496;19;NA;inside the 20 km polygon;Pernambuco interior forests;Atlantic Forests;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0536;PlazaM_1533;OCCUR;Sapajus xanthosternos;NA;NA;Fazenda Trapsa;NA;ITAPORANGA DAJUDA;SERGIPE;Brazil;-37.23333333;-11.2;Not precise;NA;26.6;1496;19;NA;inside the 20 km polygon;Pernambuco interior forests;Atlantic Forests;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0537;PlazaM_1534;OCCUR;Brachyteles arachnoides;NA;NA;PARNA da Serra dos Orgaos;NA;PETROPOLIS;RIO DE JANEIRO;Brazil;-43.08083333;-22.4875;Not precise;NA;15.3;1901;1584;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0538;PlazaM_1535;OCCUR;Sapajus nigritus;NA;NA;Iguazu National Park;NA;NA;MISIONES;Argentina;-54.5;-25.66666667;Not precise;NA;25.8;1733;229;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0539;PlazaM_1536;OCCUR;Brachyteles hypoxanthus;NA;NA;Estacao Biologica de Caratinga;NA;SIMONESIA;MINAS GERAIS;Brazil;-41.83333333;-19.83333333;Not precise;NA;24.1;1209;411;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0540;PlazaM_1537;OCCUR;Sapajus flavius;NA;NA;Mata dos Macacos;NA;IGARASSU;PERNAMBUCO;Brazil;-35.0132;-7.786;Not precise;NA;25.7;1616;80;NA;inside the 20 km polygon;Pernambuco coastal forests;Atlantic Forests;Floresta Ombrofila Aberta;Pernambuco;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0540;PlazaM_1538;OCCUR;Sapajus flavius;NA;NA;Mata da Cristal;NA;MATARACA;PARAIBA;Brazil;-34.98295;-6.495533333;Not precise;NA;27.1;1642;12;NA;inside the 20 km polygon;Pernambuco interior forests;Atlantic Forests;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0541;PlazaM_1539;OCCUR;Brachyteles hypoxanthus;NA;NA;Estacao Biologica de Caratinga;NA;SIMONESIA;MINAS GERAIS;Brazil;-41.83333333;-19.83333333;Not precise;NA;24.1;1209;411;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0244;PlazaM_154;OCCUR;Alouatta guariba;NA;NA;Campo de Instrucao de Santa Maria;NA;SANTA MARIA;RIO GRANDE DO SUL;Brazil;-53.7;-29.71666667;Not precise;NA;25;1655;156;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Areas de Tensao Ecologica;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0542;PlazaM_1540;OCCUR;Alouatta guariba;NA;NA;Parque Estadual Intervales, entre a Serra de Paranapiacaba e o Vale do Ribeira;NA;ELDORADO;SAO PAULO;Brazil;-48.26666667;-24.3;Not precise;NA;22;1423;608;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0543;PlazaM_1541;OCCUR;Brachyteles arachnoides;NA;NA;lha do Cardoso State Park;NA;CANANEIA;SAO PAULO;Brazil;-48.00138889;-25.17083333;Not precise;NA;26.6;2513;2;NA;inside the 20 km polygon;Southern Atlantic mangroves;NA;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0544;PlazaM_1542;OCCUR;Alouatta caraya;NA;NA;Brasilera Island;NA;NA;NA;Argentina;-58.66666667;-27.33333333;Not precise;NA;27.6;1274;47;NA;NA;Parana flooded savanna;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0545;PlazaM_1543;OCCUR;Callithrix flaviceps;NA;NA;Reserva Biologica Agusto Ruschi;NA;SANTA TERESA;ESPIRITO SANTO;Brazil;-40.55;-19.86666667;Not precise;NA;22.6;1320;794;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0546;PlazaM_1544;OCCUR;Sapajus libidinosus;NA;NA;Fazenda Boa Vista;NA;GILBUES;PIAUI;Brazil;-45.41944444;-9.66;Not precise;NA;25.2;1133;458;NA;NA;Cerrado;Cerrado Woodlands and Savannas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0547;PlazaM_1545;OCCUR;Sapajus libidinosus;NA;NA;Fazenda Boa Vista;NA;GILBUES;PIAUI;Brazil;-45.41666667;-9.65;Not precise;NA;25.3;1136;458;NA;NA;Cerrado;Cerrado Woodlands and Savannas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0548;PlazaM_1546;OCCUR;Sapajus libidinosus;NA;NA;Fazenda Boa Vista;NA;GILBUES;PIAUI;Brazil;-45.41666667;-9.65;Not precise;NA;25.3;1136;458;NA;NA;Cerrado;Cerrado Woodlands and Savannas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0549;PlazaM_1547;OCCUR;Sapajus libidinosus;NA;NA;Fazenda Boa Vista;NA;GILBUES;PIAUI;Brazil;-45.41666667;-9.65;Not precise;NA;25.3;1136;458;NA;NA;Cerrado;Cerrado Woodlands and Savannas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0550;PlazaM_1548;OCCUR;Sapajus libidinosus;NA;NA;Fazenda Boa Vista;NA;GILBUES;PIAUI;Brazil;-45.41666667;-9.65;Not precise;NA;25.3;1136;458;NA;NA;Cerrado;Cerrado Woodlands and Savannas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0551;PlazaM_1549;OCCUR;Alouatta guariba;NA;NA;Mata do Bugio;NA;ALTO PARAISO;PARANA;Brazil;-53.761;-23.38119444;Not precise;NA;25.6;1400;218;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0244;PlazaM_155;OCCUR;Alouatta guariba;NA;NA;Fazenda Souza;NA;MONTENEGRO;RIO GRANDE DO SUL;Brazil;-51.61666667;-29.6;Not precise;NA;24.3;1426;155;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Floresta Estacional Decidual;Florestas de Araucaria;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
